"Rk","Player","Nation","Pos","Squad","Comp","Age","Born","MP","Starts","Min","X90s","Goals","Shots","SoT","SoT.","G.Sh","G.SoT","ShoDist","ShoFK","ShoPK","PKatt","PasTotCmp","PasTotAtt","PasTotCmp.","PasTotDist","PasTotPrgDist","PasShoCmp","PasShoAtt","PasShoCmp.","PasMedCmp","PasMedAtt","PasMedCmp.","PasLonCmp","PasLonAtt","PasLonCmp.","Assists","PasAss","Pas3rd","PPA","CrsPA","PasProg","PasAtt","PasLive","PasDead","PasFK","TB","PasPress","Sw","PasCrs","CK","CkIn","CkOut","CkStr","PasGround","PasLow","PasHigh","PaswLeft","PaswRight","PaswHead","TI","PaswOther","PasCmp","PasOff","PasOut","PasInt","PasBlocks","SCA","ScaPassLive","ScaPassDead","ScaDrib","ScaSh","ScaFld","ScaDef","GCA","GcaPassLive","GcaPassDead","GcaDrib","GcaSh","GcaFld","GcaDef","Tkl","TklWon","TklDef3rd","TklMid3rd","TklAtt3rd","TklDri","TklDriAtt","TklDri.","TklDriPast","Press","PresSucc","Press.","PresDef3rd","PresMid3rd","PresAtt3rd","Blocks","BlkSh","BlkShSv","BlkPass","Int","Tkl.Int","Clr","Err","Touches","TouDefPen","TouDef3rd","TouMid3rd","TouAtt3rd","TouAttPen","TouLive","DriSucc","DriAtt","DriSucc.","DriPast","DriMegs","Carries","CarTotDist","CarPrgDist","CarProg","Car3rd","CPA","CarMis","CarDis","RecTarg","Rec","Rec.","RecProg","CrdY","CrdR","X2CrdY","Fls","Fld","Off","Crs","TklW","PKwon","PKcon","OG","Recov","AerWon","AerLost","AerWon.","sofifa_id","player_url","short_name","player_positions","overall","potential","value_eur","wage_eur","age","dob","height_cm","weight_kg","club_team_id","club_name","league_name","league_level","club_position","club_jersey_number","club_loaned_from","club_joined","club_contract_valid_until","nationality_id","nationality_name","nation_team_id","nation_position","nation_jersey_number","preferred_foot","weak_foot","skill_moves","international_reputation","work_rate","body_type","real_face","release_clause_eur","player_tags","player_traits","pace","shooting","passing","dribbling","defending","physic","attacking_crossing","attacking_finishing","attacking_heading_accuracy","attacking_short_passing","attacking_volleys","skill_dribbling","skill_curve","skill_fk_accuracy","skill_long_passing","skill_ball_control","movement_acceleration","movement_sprint_speed","movement_agility","movement_reactions","movement_balance","power_shot_power","power_jumping","power_stamina","power_strength","power_long_shots","mentality_aggression","mentality_interceptions","mentality_positioning","mentality_vision","mentality_penalties","mentality_composure","defending_marking_awareness","defending_standing_tackle","defending_sliding_tackle","goalkeeping_diving","goalkeeping_handling","goalkeeping_kicking","goalkeeping_positioning","goalkeeping_reflexes","goalkeeping_speed","ls","st","rs","lw","lf","cf","rf","rw","lam","cam","ram","lm","lcm","cm","rcm","rm","lwb","ldm","cdm","rdm","rwb","lb","lcb","cb","rcb","rb","gk","player_face_url","club_logo_url","club_flag_url","nation_logo_url","nation_flag_url"
2203,"Rafinha","BRA","MFFW","Real Sociedad","La Liga",29,1993,17,13,1050,11.7,0.09,1.2,0.17,14.3,0.07,0.5,16.6,0.09,0,0,50.4,58.1,86.8,846.7,194.4,25.6,28,91.5,18.8,20.9,90.2,4.79,6.92,69.1,0,0.94,5.04,1.11,0.17,3.93,58.1,55.3,2.82,1.37,0,13.5,1.45,0.94,0.94,0.43,0.43,0,45.7,6.67,5.73,47.5,7.09,1.37,0.17,0.6,50.4,0.26,0.85,1.37,0.94,2.56,1.88,0.09,0,0.09,0.26,0.26,0.09,0,0,0,0,0.09,0,3.85,2.31,1.54,1.37,0.94,1.28,2.31,55.6,1.03,24.9,7.01,28.2,6.75,12.7,5.38,2.14,0.17,0,1.97,1.88,5.73,0.43,0,73.7,1.2,12.2,43.5,22.5,1.88,71.4,1.37,2.48,55.2,1.45,0.17,53.2,274.7,161.6,7.95,2.22,0.6,1.28,2.31,56.1,50.9,90.9,3.33,0.26,0,0,1.97,3.93,0,0.94,2.31,0,0,0,10.7,1.45,1.88,43.6,201400,"https://sofifa.com/player/201400/rafael-alcantara/220002","Rafinha","CM, CAM",80,80,2.1e+07,86000,28,1993-02-12,174,71,73,"Paris Saint-Germain","French Ligue 1",1,"SUB",12,NA,2020-10-05,2023,54,"Brazil",NA,NA,NA,"Left",4,4,2,"High/Medium","Lean (170-185)","Yes",38900000,"#Dribbler","Injury Prone, Flair, Long Shot Taker (AI), Playmaker (AI), Outside Foot Shot, Technical Dribbler (AI)",71,75,80,84,69,68,74,71,55,85,75,86,80,61,80,84,74,68,83,77,80,80,75,66,67,79,70,70,77,83,67,82,70,74,66,11,6,15,13,7,NA,"75+2","75+2","75+2","79",79,79,79,"79","81-1","81-1","81-1","79+1","80","80","80","79+1","74+2","75+2","75+2","75+2","74+2","72+2","70+2","70+2","70+2","72+2","17+2","https://cdn.sofifa.net/players/201/400/22_120.png","https://cdn.sofifa.net/teams/73/60.png","https://cdn.sofifa.net/flags/fr.png",NA,"https://cdn.sofifa.net/flags/br.png"
2204,"Rafinha","BRA","FWMF","Paris S-G","Ligue 1",29,1993,5,3,220,2.4,0,2.08,0,0,0,0,18.8,0.42,0,0,70,77.1,90.8,1069.6,182.9,38.3,42.1,91.1,26.3,27.9,94,3.75,4.58,81.8,0,0.83,6.25,0,0,4.17,77.1,75.8,1.25,0.83,0,13.3,0.42,0,0.42,0,0,0.42,65.8,8.33,2.92,65.8,9.58,0,0,0.83,70,0,0.42,2.92,0.83,3.33,1.67,0,0.42,0,0.42,0.83,0,0,0,0,0,0,0,4.58,2.92,0.83,2.5,1.25,1.25,3.75,33.3,2.5,29.6,9.58,32.4,4.58,14.2,10.8,2.08,0,0,2.08,1.67,6.25,0.42,0,92.9,0.42,7.5,56.7,35.4,1.67,91.3,2.08,3.75,55.6,2.08,0,74.2,381.3,230.8,14.2,5,0.42,2.5,1.25,84.2,76.7,91.1,8.33,0,0,0,1.67,3.75,0,0,2.92,0,0,0,5,0.83,0.42,66.7,201400,"https://sofifa.com/player/201400/rafael-alcantara/220002","Rafinha","CM, CAM",80,80,2.1e+07,86000,28,1993-02-12,174,71,73,"Paris Saint-Germain","French Ligue 1",1,"SUB",12,NA,2020-10-05,2023,54,"Brazil",NA,NA,NA,"Left",4,4,2,"High/Medium","Lean (170-185)","Yes",38900000,"#Dribbler","Injury Prone, Flair, Long Shot Taker (AI), Playmaker (AI), Outside Foot Shot, Technical Dribbler (AI)",71,75,80,84,69,68,74,71,55,85,75,86,80,61,80,84,74,68,83,77,80,80,75,66,67,79,70,70,77,83,67,82,70,74,66,11,6,15,13,7,NA,"75+2","75+2","75+2","79",79,79,79,"79","81-1","81-1","81-1","79+1","80","80","80","79+1","74+2","75+2","75+2","75+2","74+2","72+2","70+2","70+2","70+2","72+2","17+2","https://cdn.sofifa.net/players/201/400/22_120.png","https://cdn.sofifa.net/teams/73/60.png","https://cdn.sofifa.net/flags/fr.png",NA,"https://cdn.sofifa.net/flags/br.png"
2215,"Sergio Ramos","ESP","DF","Paris S-G","Ligue 1",36,1986,12,8,801,8.9,0.22,1.35,0.45,33.3,0.17,0.5,14.2,0,0,0,87.2,92.4,94.4,2062.9,594.7,21.9,22.8,96.1,42.2,44,95.9,22.5,24.8,90.5,0,0.11,9.33,0.34,0,5.73,92.4,90.6,1.8,1.57,0.11,7.53,5.73,0,0,0,0,0,78.1,4.27,10,10.3,78.5,2.13,0.22,0.45,87.2,0.11,1.12,1.35,0.34,0.56,0.34,0,0,0.22,0,0,0.11,0,0,0,0.11,0,0,1.69,0.79,0.79,0.79,0.11,0.9,1.35,66.7,0.45,8.54,3.48,40.8,4.38,3.71,0.45,0.67,0.22,0,0.45,1.01,2.7,3.15,0,100.2,12,45.3,56.6,5.62,1.46,98.5,0.45,0.45,100,0.45,0,73.8,425.1,213.5,4.27,0.9,0,0.11,0.22,83.5,82,98.3,0.11,0.34,0.11,0.11,1.35,0.45,0.11,0,0.79,0,0,0,8.88,1.57,1.01,60.9,155862,"https://sofifa.com/player/155862/sergio-ramos-garcia/220002","Sergio Ramos","DF",88,88,2.4e+07,115000,35,1986-03-30,184,82,73,"Paris Saint-Germain","French Ligue 1",1,"LCB",4,NA,2021-07-08,2023,45,"Spain",1362,"SUB",15,"Right",3,3,4,"High/Medium","Unique","Yes",44400000,"#Aerial Threat, #Tackling, #Tactician, #Complete Defender","Injury Prone, Dives Into Tackles (AI), Leadership, Long Passer (AI), Power Header, Team Player",70,70,76,74,88,84,66,65,92,82,69,65,74,76,83,83,71,69,77,92,66,79,93,78,84,64,90,87,73,71,92,88,84,89,91,11,8,9,7,11,NA,"76+3","76+3","76+3","73",75,75,75,"73","75+3","75+3","75+3","74+3","79+3","79+3","79+3","74+3","81+3","85+3","85+3","85+3","81+3","83+3","87+1","87+1","87+1","83+3","18+3","https://cdn.sofifa.net/players/155/862/22_120.png","https://cdn.sofifa.net/teams/73/60.png","https://cdn.sofifa.net/flags/fr.png","https://cdn.sofifa.net/teams/1362/60.png","https://cdn.sofifa.net/flags/es.png"
2217,"Aaron Ramsey","WAL","MF","Juventus","Serie A",31,1990,3,1,99,1.1,0,0,0,0,0,0,0,0,0,0,54.5,60.9,89.6,1070.9,249.1,22.7,25.5,89.3,22.7,24.5,92.6,9.09,10.9,83.3,0,1.82,4.55,0,0,3.64,60.9,57.3,3.64,2.73,0,8.18,1.82,0,0,0,0,0,47.3,6.36,7.27,26.4,30.9,3.64,0,0,54.5,0,0,1.82,0,1.82,1.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.64,0,0,1.82,1.82,0,0,0,0,0,1.82,1.82,0,0,62.7,1.82,16.4,37.3,10,1.82,60,0,0,0,0,0,42.7,140.9,56.4,1.82,0.91,0,0.91,0.91,55.5,53.6,96.7,1.82,0,0,0,0.91,0.91,0,0,0,0,0,0,3.64,0,0,0,186561,"https://sofifa.com/player/186561/aaron-ramsey/220002","A. Ramsey","CM, CAM, LM",80,80,2e+07,81000,30,1990-12-26,183,76,45,"Juventus","Italian Serie A",1,"SUB",8,NA,2019-07-01,2023,50,"Wales",1367,"CAM",20,"Right",3,3,3,"Medium/Medium","Lean (170-185)","Yes",3.3e+07,NA,"Injury Prone, Outside Foot Shot",66,70,81,83,66,66,75,61,55,85,77,85,83,73,81,84,63,69,73,76,80,80,63,65,66,77,68,66,78,82,75,80,68,67,67,6,11,5,10,8,NA,"72+3","72+3","72+3","77",77,77,77,"77","79+1","79+1","79+1","77+3","79+1","79+1","79+1","77+3","72+3","74+3","74+3","74+3","72+3","70+3","68+3","68+3","68+3","70+3","16+3","https://cdn.sofifa.net/players/186/561/22_120.png","https://cdn.sofifa.net/teams/45/60.png","https://cdn.sofifa.net/flags/it.png","https://cdn.sofifa.net/teams/1367/60.png","https://cdn.sofifa.net/flags/gb-wls.png"
2220,"Andrea Ranocchia","ITA","DF","Inter","Serie A",34,1988,6,3,341,3.8,0,0.53,0.26,50,0,0,6.5,0,0,0,46.6,48.9,95.2,1039.5,363.4,12.9,13.9,92.5,23.7,23.9,98.9,10,10.8,92.7,0,0,1.05,0.26,0,1.58,48.9,47.1,1.84,1.58,0,5.79,0.26,0.26,0,0,0,0,38.7,5.26,5,5.26,40,2.37,0,0,46.6,0,0,0.79,0,0.26,0.26,0,0,0,0,0,0,0,0,0,0,0,0,2.11,1.58,1.84,0,0.26,0.26,0.79,33.3,0.53,12.6,5.26,41.7,7.11,5.53,0,1.05,0.79,0,0.26,1.58,3.68,5.26,0,58.7,11.8,34.2,25.8,1.84,0.79,57.1,0,0,0,0,0,38.7,190.3,88.7,1.84,0.53,0,0,0,41.3,40.8,98.7,0,0.26,0,0,1.32,0.53,0.26,0.26,1.58,0,0,0,5.79,4.21,1.58,72.7,182168,"https://sofifa.com/player/182168/andrea-ranocchia/220002","A. Ranocchia","CB",74,74,2e+06,60000,33,1988-02-16,195,81,44,"Inter","Italian Serie A",1,"SUB",13,NA,2010-06-01,2022,27,"Italy",NA,NA,NA,"Right",2,2,2,"Medium/Medium","Lean (185+)","Yes",3400000,"#Aerial Threat","Solid Player, Power Header",36,32,57,58,78,66,45,22,77,67,24,58,30,34,65,67,35,37,38,65,32,59,69,54,71,31,68,79,32,56,34,69,75,80,76,12,15,11,12,15,NA,"49+2","49+2","49+2","49",50,50,50,"49","53+2","53+2","53+2","52+2","61+2","61+2","61+2","52+2","63+2","70+2","70+2","70+2","63+2","65+2","74","74","74","65+2","19+2","https://cdn.sofifa.net/players/182/168/22_120.png","https://cdn.sofifa.net/teams/44/60.png","https://cdn.sofifa.net/flags/it.png",NA,"https://cdn.sofifa.net/flags/it.png"
2223,"Marcus Rashford","ENG","FWMF","Manchester Utd","Premier League",24,1997,25,13,1235,13.7,0.29,1.61,0.88,54.5,0.18,0.33,17.5,0.07,0,0,21.7,30.8,70.4,305.8,62.1,13.5,17.2,78.4,6.13,8.83,69.4,1.09,2.41,45.5,0.15,0.66,1.31,0.8,0.22,1.9,30.8,30.1,0.66,0.15,0,5.62,0.22,1.82,0,0,0,0,22.6,4.67,3.58,2.85,25.3,1.24,0.22,0.29,21.7,0.22,0.66,1.61,1.61,2.12,1.31,0,0.29,0.15,0.36,0,0.22,0.22,0,0,0,0,0,0.58,0.44,0.15,0.36,0.07,0.22,1.24,17.6,1.02,18.5,5.55,29.9,2.99,8.39,7.15,0.8,0.07,0,0.73,0.88,1.46,0.44,0.07,43,0.58,4.53,17.9,23.6,5.62,42.4,1.46,3.8,38.5,1.68,0.22,29.7,140.7,86.3,4.23,1.46,1.02,2.63,2.48,52,34.6,66.6,8.76,0.15,0,0,0.95,1.53,1.02,1.82,0.44,0,0,0,4.89,1.09,2.12,34.1,231677,"https://sofifa.com/player/231677/marcus-rashford/220002","M. Rashford","LM, ST",85,89,77500000,150000,23,1997-10-31,186,70,11,"Manchester United","English Premier League",1,"SUB",10,NA,2014-07-01,2023,14,"England",1318,"SUB",11,"Right",3,5,3,"High/Medium","Unique","Yes",149200000,"#Dribbler","Power Free-Kick, Flair, Long Shot Taker (AI), Speed Dribbler (AI), Team Player",90,84,79,84,43,77,80,83,68,80,73,86,83,76,71,84,86,93,84,84,75,92,74,86,75,81,73,42,83,81,84,80,45,38,33,11,6,15,7,14,NA,"83+3","83+3","83+3","84",84,84,84,"84","83+3","83+3","83+3","83+3","77+3","77+3","77+3","83+3","67+3","64+3","64+3","64+3","67+3","63+3","57+3","57+3","57+3","63+3","18+3","https://cdn.sofifa.net/players/231/677/22_120.png","https://cdn.sofifa.net/teams/11/60.png","https://cdn.sofifa.net/flags/gb-eng.png","https://cdn.sofifa.net/teams/1318/60.png","https://cdn.sofifa.net/flags/gb-eng.png"
2255,"Omar Richards","ENG","DF","Bayern Munich","Bundesliga",24,1998,12,5,438,4.9,0,0.82,0,0,0,0,12.3,0,0,0,64.5,73.3,88,1014.7,356.3,34.3,37.3,91.8,26.5,28.8,92.2,3.27,5.31,61.5,0,0.61,4.29,1.02,0,5.31,73.3,61.2,12,2.45,0,10.8,0.61,1.22,0,0,0,0,55.1,13.7,4.49,50.4,11.8,0.82,9.59,0,64.5,0,1.02,2.24,1.84,2.04,1.43,0,0,0,0.61,0,0,0,0,0,0,0,0,4.29,3.06,2.65,1.22,0.41,1.84,2.86,64.3,1.02,19.6,8.78,44.8,7.96,6.73,4.9,2.24,0.2,0,2.04,1.43,5.71,1.22,0,87.3,2.45,21,44.7,25.7,2.65,76.5,2.45,2.45,100,2.45,0,61.8,213.3,99.2,3.88,1.02,0.61,1.43,2.04,63.1,58.8,93.2,5.1,0.2,0,0,3.06,4.49,0,1.22,3.06,0,0,0,8.16,0.61,1.02,37.5,235026,"https://sofifa.com/player/235026/omar-richards/220002","O. Richards","LB, LWB",74,82,9e+06,40000,23,1998-02-15,174,74,21,"FC Bayern München","German 1. Bundesliga",1,"SUB",3,NA,2021-07-01,2025,14,"England",NA,NA,NA,"Left",2,3,1,"Medium/High","Lean (170-185)","No",16700000,NA,"Dives Into Tackles (AI)",81,46,60,73,69,63,63,56,53,68,34,71,55,34,53,74,84,79,82,68,80,43,71,80,48,31,77,69,56,54,36,62,66,74,75,11,9,13,10,11,NA,"59+2","59+2","59+2","66",64,64,64,"66","64+2","64+2","64+2","68+2","64+2","64+2","64+2","68+2","72+2","68+2","68+2","68+2","72+2","72+2","67+2","67+2","67+2","72+2","17+2","https://cdn.sofifa.net/players/235/026/22_120.png","https://cdn.sofifa.net/teams/21/60.png","https://cdn.sofifa.net/flags/de.png",NA,"https://cdn.sofifa.net/flags/gb-eng.png"
2260,"Sergio Rico","ESP","GK","Paris S-G","Ligue 1",28,1993,1,0,23,0.3,0,0,0,0,0,0,0,0,0,0,23.3,26.7,87.5,680,386.7,3.33,3.33,100,10,10,100,10,13.3,75,0,0,0,0,0,0,26.7,20,6.67,6.67,0,0,0,0,0,0,0,0,13.3,3.33,10,0,20,0,0,3.33,23.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.7,33.3,36.7,0,0,0,30,0,0,0,0,0,16.7,60,26.7,0,0,0,0,0,13.3,13.3,100,0,0,0,0,0,0,0,0,0,0,0,0,6.67,0,0,0,206652,"https://sofifa.com/player/206652/sergio-rico-gonzalez/220002","Sergio Rico","GK",77,79,9500000,49000,27,1993-09-01,196,90,73,"Paris Saint-Germain","French Ligue 1",1,"RES",16,NA,2020-09-05,2024,45,"Spain",NA,NA,NA,"Right",3,1,2,"Medium/Medium","Normal (185+)","Yes",18300000,NA,"Cautious With Crosses",NA,NA,NA,NA,NA,NA,17,14,11,28,15,15,24,20,26,13,48,46,51,72,43,58,63,36,53,12,25,17,11,53,24,55,16,13,11,77,74,77,74,80,47,"28+2","28+2","28+2","27",29,29,29,"27","29+2","29+2","29+2","28+2","29+2","29+2","29+2","28+2","26+2","26+2","26+2","26+2","26+2","25+2","24+2","24+2","24+2","25+2","76+2","https://cdn.sofifa.net/players/206/652/22_120.png","https://cdn.sofifa.net/teams/73/60.png","https://cdn.sofifa.net/flags/fr.png",NA,"https://cdn.sofifa.net/flags/es.png"
2261,"Sergio Rico","ESP","GK","Mallorca","La Liga",28,1993,14,14,1260,14,0,0,0,0,0,0,0,0,0,0,17.6,25.6,68.5,671,497.1,2.29,2.29,100,5.79,5.93,97.6,9.29,17.2,53.9,0,0.07,0.21,0,0,0,25.6,15.6,10,3.5,0,1.43,0.5,0,0,0,0,0,9.5,0.64,15.5,2.21,19.1,0,0,3.29,17.6,0,0.79,0.14,0,0.07,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.07,27.5,24.1,27.4,0.07,0,0,17.6,0,0,0,0,0,11.1,48.1,23.3,0,0,0,0.07,0,9.64,9.57,99.3,0,0,0,0,0,0,0,0,0,0,0,0,4.14,0,0,0,206652,"https://sofifa.com/player/206652/sergio-rico-gonzalez/220002","Sergio Rico","GK",77,79,9500000,49000,27,1993-09-01,196,90,73,"Paris Saint-Germain","French Ligue 1",1,"RES",16,NA,2020-09-05,2024,45,"Spain",NA,NA,NA,"Right",3,1,2,"Medium/Medium","Normal (185+)","Yes",18300000,NA,"Cautious With Crosses",NA,NA,NA,NA,NA,NA,17,14,11,28,15,15,24,20,26,13,48,46,51,72,43,58,63,36,53,12,25,17,11,53,24,55,16,13,11,77,74,77,74,80,47,"28+2","28+2","28+2","27",29,29,29,"27","29+2","29+2","29+2","28+2","29+2","29+2","29+2","28+2","26+2","26+2","26+2","26+2","26+2","25+2","24+2","24+2","24+2","25+2","76+2","https://cdn.sofifa.net/players/206/652/22_120.png","https://cdn.sofifa.net/teams/73/60.png","https://cdn.sofifa.net/flags/fr.png",NA,"https://cdn.sofifa.net/flags/es.png"
2272,"Sergi Roberto","ESP","MFDF","Barcelona","La Liga",30,1992,9,4,400,4.4,0.45,0.91,0.68,75,0.5,0.67,9,0,0,0,54.8,60.9,89.9,883.4,206.4,28.2,30,93.9,21.1,22.7,93,4.55,6.59,69,0.23,1.14,3.64,0.45,0,3.41,60.9,56.4,4.55,2.05,0,7.05,0.45,1.59,0,0,0,0,49.3,5.23,6.36,10.2,45.7,2.27,2.5,0,54.8,0,1.14,0.91,0.68,2.05,2.05,0,0,0,0,0,0.23,0.23,0,0,0,0,0,2.27,1.36,0.91,0.68,0.68,0.45,1.14,40,0.68,9.32,2.5,26.8,2.05,4.55,2.73,0.68,0,0,0.68,0.45,2.73,0.91,0,68,2.27,13.9,36.1,21.4,1.82,64.1,1.14,1.14,100,1.14,0.23,46.1,212.5,111.8,4.32,1.36,0,1.36,0.68,55.7,49.3,88.6,2.73,0.23,0,0,0.45,0.91,0.23,1.59,1.36,0,0,0,8.64,0.45,0.68,40,199564,"https://sofifa.com/player/199564/sergio-roberto-carnicer/220002","Sergi Roberto","RB, CM, RM",81,81,22500000,140000,29,1992-02-07,178,68,241,"FC Barcelona","Spain Primera Division",1,"SUB",20,NA,2013-07-01,2022,45,"Spain",NA,NA,NA,"Right",3,4,3,"Medium/Medium","Lean (170-185)","Yes",46100000,NA,NA,76,63,80,77,76,73,82,63,70,81,50,78,78,60,78,80,73,79,69,78,73,65,42,92,69,66,67,77,69,82,57,76,75,77,75,14,16,11,15,10,NA,"71+3","71+3","71+3","76",75,75,75,"76","76+3","76+3","76+3","78+3","79+2","79+2","79+2","78+3","79+2","78+3","78+3","78+3","79+2","78+3","74+3","74+3","74+3","78+3","21+3","https://cdn.sofifa.net/players/199/564/22_120.png","https://cdn.sofifa.net/teams/241/60.png","https://cdn.sofifa.net/flags/es.png",NA,"https://cdn.sofifa.net/flags/es.png"
2276,"Andrew Robertson","SCO","DF","Liverpool","Premier League",28,1994,29,29,2537,28.2,0.11,0.64,0.28,44.4,0.17,0.38,17.2,0,0,0,65.9,81.3,81,1195.9,424.8,30,32.7,91.7,29.1,33.9,86,6.49,12.6,51.4,0.35,1.95,4.93,1.74,0.5,7.02,81.3,68.9,12.5,1.84,0.07,5.85,2.45,3.16,2.84,0.28,2.38,0,54.1,12.7,14.5,65.3,4.86,2.41,7.8,0.11,65.9,0.25,0.85,2.06,2.34,3.37,2.27,0.78,0.11,0.04,0.11,0.07,0.57,0.46,0.07,0.04,0,0,0,1.17,0.6,0.5,0.5,0.18,0.5,1.21,41.2,0.71,10.1,3.05,30.3,3.01,4.08,2.98,1.52,0.14,0.04,1.38,1.74,2.91,2.06,0,89.9,2.94,19.4,43.9,32.1,3.3,77.6,0.57,1.13,50,0.67,0.07,57.2,259.3,162.6,7.27,2.48,0.35,0.6,0.67,66.3,61,91.9,4.08,0.18,0.04,0,0.74,0.39,0.14,3.16,0.6,0,0,0,8.79,1.17,0.46,71.7,216267,"https://sofifa.com/player/216267/andrew-robertson/220002","A. Robertson","LB",87,88,83500000,175000,27,1994-03-11,178,64,9,"Liverpool","English Premier League",1,"LB",26,NA,2017-07-21,2026,42,"Scotland",1359,"LWB",3,"Left",2,3,3,"High/High","Unique","Yes",160700000,"#Engine, #Crosser","Leadership, Early Crosser, Speed Dribbler (AI)",84,61,81,81,82,76,88,55,67,82,32,81,82,71,76,83,83,85,78,85,74,76,62,95,65,65,85,83,77,80,55,83,83,84,81,11,8,10,7,14,NA,"72+3","72+3","72+3","79",77,77,77,"79","79+3","79+3","79+3","81+3","81+3","81+3","81+3","81+3","85+3","82+3","82+3","82+3","85+3","84+3","79+3","79+3","79+3","84+3","18+3","https://cdn.sofifa.net/players/216/267/22_120.png","https://cdn.sofifa.net/teams/9/60.png","https://cdn.sofifa.net/flags/gb-eng.png","https://cdn.sofifa.net/teams/1359/60.png","https://cdn.sofifa.net/flags/gb-sct.png"
2277,"Marc Roca","ESP","MF","Bayern Munich","Bundesliga",25,1996,9,4,379,4.2,0,1.19,0,0,0,0,21.2,0,0,0,61,70.5,86.5,1089.8,328.3,27.6,31,89.2,23.3,24.8,94.2,7.62,11.2,68.1,0,1.43,4.29,0.95,0,5,70.5,67.9,2.62,1.19,0,8.57,3.1,0.24,0.95,0,0.95,0,56,4.52,10,54,11.4,3.57,0.48,0.71,61,0,0.48,1.19,1.19,1.9,1.19,0.48,0,0.24,0,0,0.24,0.24,0,0,0,0,0,2.38,1.67,0.48,1.19,0.71,0.71,1.67,42.9,0.95,25.2,8.33,33,5.24,14.5,5.48,1.67,0,0,1.67,1.9,4.29,0.48,0,81.4,1.67,17.6,48.6,19.8,1.19,79.3,0.71,1.19,60,0.71,0,54.8,201.2,105.2,4.52,0.95,0.24,0.71,1.9,59.5,56.9,95.6,2.38,0,0,0,3.81,0.95,0,0.24,1.67,0,0,0,13.8,0.24,1.9,11.1,235945,"https://sofifa.com/player/235945/marc-roca-junque/220002","Marc Roca","CDM, CM",77,82,14500000,49000,24,1996-11-26,184,77,21,"FC Bayern München","German 1. Bundesliga",1,"SUB",22,NA,2020-10-04,2025,45,"Spain",NA,NA,NA,"Left",3,3,1,"Medium/Medium","Lean (170-185)","Yes",2.5e+07,NA,"Long Passer (AI)",50,62,77,73,70,68,66,59,42,82,44,72,66,52,85,77,50,50,67,72,65,66,57,72,66,69,71,75,60,80,69,74,73,73,71,12,11,11,10,8,NA,"63+2","63+2","63+2","68",68,68,68,"68","72+2","72+2","72+2","70+2","76+2","76+2","76+2","70+2","71+2","76+2","76+2","76+2","71+2","69+2","69+2","69+2","69+2","69+2","17+2","https://cdn.sofifa.net/players/235/945/22_120.png","https://cdn.sofifa.net/teams/21/60.png","https://cdn.sofifa.net/flags/de.png",NA,"https://cdn.sofifa.net/flags/es.png"
2284,"Rodri","ESP","MF","Manchester City","Premier League",25,1996,33,33,2884,32,0.22,1.41,0.44,31.1,0.16,0.5,18.2,0,0,0,80.8,87.4,92.5,1652.7,318.6,29.1,30.7,94.8,38,40.2,94.5,13.3,15.3,86.4,0.06,0.78,7.56,1.13,0.03,5.59,87.4,86.1,1.28,1.09,0.06,14.5,3.22,0.25,0,0,0,0,68,7.31,12,11.6,70.3,3.19,0.19,0.16,80.8,0.16,0.59,1.22,0.47,2.34,1.97,0.03,0.06,0.16,0.03,0.09,0.09,0.09,0,0,0,0,0,2.03,1.44,0.63,1.13,0.28,0.91,1.91,47.5,1,15,5.34,35.6,4.06,7.94,3.03,1.5,0.19,0.03,1.31,1.25,3.28,1.69,0,96.8,2.97,19.3,61.4,21.8,2,95.7,0.28,0.56,50,0.31,0.03,68.2,287.9,147.2,6.41,1.38,0.25,0.41,0.88,76.8,74.4,96.9,1.91,0.16,0,0,1.56,1.16,0,0.25,1.44,0,0,0,13,2.84,1.03,73.4,231866,"https://sofifa.com/player/231866/rodrigo-hernandez-cascante/220002","Rodri","CDM",86,89,8.1e+07,175000,25,1996-06-22,191,82,10,"Manchester City","English Premier League",1,"CDM",16,NA,2019-07-04,2024,45,"Spain",1362,"SUB",16,"Right",4,3,3,"Medium/High","Normal (185+)","Yes",155900000,NA,"Solid Player",61,70,77,78,82,82,63,64,78,85,59,78,65,54,83,82,60,62,65,80,65,83,72,87,82,76,76,83,75,81,46,83,83,84,78,10,10,7,14,8,NA,"75+3","75+3","75+3","74",76,76,76,"74","78+3","78+3","78+3","76+3","82+3","82+3","82+3","76+3","78+3","83+3","83+3","83+3","78+3","78+3","81+3","81+3","81+3","78+3","18+3","https://cdn.sofifa.net/players/231/866/22_120.png","https://cdn.sofifa.net/teams/10/60.png","https://cdn.sofifa.net/flags/gb-eng.png","https://cdn.sofifa.net/teams/1362/60.png","https://cdn.sofifa.net/flags/es.png"
